Site_ID,Latitude,Longitude,WSCSSDA,PRPWSHID,WQI,WQI_category
369,44.27958714,-80.54585836,02FB,ON-02FB-03,42.22954841816943,Poor
370,44.28314514,-78.05075098,02HJ,ON-02HJ-04,76.3839817803956,Fair
371,44.28516626,-76.7167336,02HM,ON-02HM-10,53.527848747639254,Marginal
372,44.28545426,-78.82008948,02HG,ON-02HG-02,52.86925373613441,Marginal
373,44.28881226,-78.30763061,02HJ,ON-02HJ-03,65.35127679554128,Fair
374,44.28919283,-76.50977822,02MA,ON-02MA-02,70.56811019477773,Fair
375,44.29127451,-76.50146735,02MA,ON-02MA-02,38.23024186126182,Poor
376,44.29378189,-76.4410441,02MA,ON-02MA-03,41.98604470856225,Poor
377,44.29694164,-81.57838973,02FD,NA,NA,NA
378,44.29952301,-78.32066986,02HJ,ON-02HJ-03,53.35080531667641,Marginal
379,44.30473701,-79.36042573,02EC,ON-02EC-10,41.690679623074566,Poor
380,44.30520214,-80.00167986,02ED,ON-02ED-09,42.140506413116746,Poor
381,44.30642912,-77.80669989,02HK,ON-02HK-01,41.73164710873598,Poor
382,44.30808676,-77.95611536,02HJ,ON-02HK-02,42.23999734846267,Poor
383,44.31042414,-78.16019623,02HJ,ON-02HJ-05,53.67590582330891,Marginal
384,44.31631164,-78.05432511,02HJ,ON-02HJ-04,65.31030422332542,Fair
385,44.31673376,-79.20137861,02EC,ON-02EC-07,65.11614864040983,Fair
386,44.31854764,-79.88647448,02ED,ON-02ED-06,41.94663634996908,Poor
387,44.31874089,-81.24326086,02FC,ON-02FC-13,53.735110985456245,Marginal
388,44.32345001,-76.8752776,02HM,ON-02HM-01,70.99555485319819,Fair
389,44.32723726,-78.04176698,02HJ,ON-02HJ-04,65.06160544595909,Fair
390,44.32767014,-78.73027636,02HG,ON-02HG-01,42.03263818112418,Poor
391,44.32849739,-76.16688548,02MA,ON-02MA-04,53.12777379758933,Marginal
392,44.33010151,-79.85476311,02ED,ON-02ED-05,65.23775775409771,Fair
393,44.33041001,-79.21773998,02EC,ON-02EC-07,NA,NA
394,44.33514014,-80.97633386,02FC,ON-02FC-13,76.73434274504578,Fair
395,44.34198064,-78.54169786,02HH,ON-02HH-03,53.792360980438154,Marginal
396,44.34474426,-81.53084711,02FD,NA,NA,NA
397,44.34604251,-80.54015148,02FB,ON-02FB-03,53.797764234345735,Marginal
398,44.35185951,-78.29687786,02HJ,ON-02HJ-03,88.44808089466189,Good
399,44.36138051,-79.94164286,02ED,ON-02ED-09,41.97587960430891,Poor
400,44.36306201,-76.18951298,02MA,ON-02MA-04,41.84923044422299,Poor
401,44.36764289,-77.98904048,02HJ,ON-02HJ-04,76.48272234211679,Fair
402,44.37225239,-79.65129523,02EC,ON-02EC-03,52.40617216783072,Marginal
403,44.37636176,-77.78640973,02HK,ON-02HK-02,53.77391691749035,Marginal
404,44.38065864,-77.97732373,02HJ,ON-02HJ-04,53.79644847184918,Marginal
405,44.39551751,-78.75349723,02HH,ON-02HH-04,42.07865817188697,Poor
406,44.40074989,-78.26286723,02HJ,ON-02HJ-03,42.25313792192467,Poor
407,44.40682139,-76.60128585,02HM,ON-02HM-10,65.0428528246265,Fair
408,44.40698039,-80.76319773,02FC,ON-02FC-13,NA,NA
409,44.41529576,-81.38327448,02FC,ON-02FC-01,51.8931586862669,Marginal
410,44.41881476,-79.82061923,02ED,ON-02ED-10,39.89618112769399,Poor
411,44.42146551,-80.09668648,02ED,ON-02ED-01,46.33054736325282,Marginal
412,44.42213889,-79.82357036,02ED,ON-02ED-10,42.13181385236904,Poor
413,44.43029614,-79.15510248,02EC,ON-02EC-11,53.76874073667512,Marginal
414,44.43113714,-79.15995773,02EC,ON-02EC-11,NA,NA
415,44.43318339,-75.8835371,02MA,ON-02MA-02,66.4583145608164,Fair
416,44.45609726,-81.32603473,02FC,ON-02FC-01,65.194744694798,Fair
417,44.45610426,-81.32606373,02FC,ON-02FC-01,NA,NA
418,44.45713651,-79.85497086,02ED,ON-02ED-04,56.63916242046897,Marginal
419,44.45751576,-77.27672248,02HL,ON-02HL-02,51.84499089801145,Marginal
420,44.45845239,-77.29846773,02HL,ON-02HL-02,42.12367370564636,Poor
421,44.46733464,-80.04783873,02ED,ON-02ED-01,41.5805609647432,Poor
422,44.47547451,-80.00712811,02ED,ON-02ED-01,41.50604925490019,Poor
423,44.47835814,-77.4681561,02HL,ON-02HL-04,51.87036022956051,Marginal
424,44.47889464,-77.30962048,02HL,ON-02HL-02,61.49557925286407,Marginal
425,44.48091226,-77.2706871,02HL,ON-02HL-07,51.79016730573551,Marginal
426,44.48156976,-77.68516723,02HK,ON-02HK-03,53.77158686457273,Marginal
427,44.48733151,-78.23461998,02HH,ON-02HH-01,65.35618230223534,Fair
428,44.48831889,-80.16709086,02ED,NA,65.27859601709955,Fair
429,44.49636189,-79.46684923,02EC,ON-02EC-03,76.86556797991261,Fair
430,44.49953864,-77.4733066,02HL,ON-02HL-04,51.86759060550611,Marginal
431,44.49961189,-77.61789323,02HL,ON-02HL-04,61.46530085711262,Marginal
432,44.50308626,-80.19772461,02ED,NA,42.205245200696105,Poor
433,44.50618689,-80.23580373,02ED,NA,53.71536573705195,Marginal
434,44.50971114,-77.39071673,02HL,ON-02HL-04,71.09514032320254,Fair
435,44.51964864,-80.27705848,02ED,NA,42.2046883609753,Poor
436,44.52027901,-80.46674361,02FB,ON-02FB-01,65.32281964789301,Fair
437,44.52217814,-80.930890110000007,02FB,ON-02FB-04,53.7933952237138,Marginal
438,44.52510401,-75.80519548,02MA,ON-02MA-06,62.87987559489521,Marginal
439,44.52679451,-77.89834273,02HK,ON-02HK-15,53.77607816298085,Marginal
440,44.53391526,-77.69751685,02HK,ON-02HK-05,76.89784495878907,Fair
441,44.53515914,-78.73752486,02HH,ON-02HH-04,53.79103708423959,Marginal
442,44.53529476,-81.17765936,02FA,ON-02FA-01,42.10032388193321,Poor
443,44.5366404,-77.37033255,02HL,ON-02HL-05,NA,NA
444,44.53859614,-78.54622123,02HH,ON-02HH-04,53.79670394743854,Marginal
445,44.53957589,-77.3694281,02HL,ON-02HL-05,61.50685578734411,Marginal
446,44.54612089,-76.12024373,02MA,ON-02MA-04,65.31290683893889,Fair
447,44.54923751,-77.32830798,02HL,ON-02HL-03,65.1482085939357,Fair
448,44.55467864,-78.34458598,02HH,ON-02HH-02,53.79981484845805,Marginal
449,44.55705339,-78.20501636,02HH,ON-02HH-01,65.33505999724031,Fair
450,44.56276839,-77.60303823,02HL,ON-02HL-08,61.494645405280764,Marginal
451,44.56394014,-78.34054048,02HH,ON-02HH-05,65.3484722962207,Fair
452,44.56987776,-80.64850398,02FB,ON-02FB-02,53.765423798660166,Marginal
453,44.57366001,-78.78594998,02HF,ON-02HF-01,53.649011536761826,Marginal
454,44.57429939,-80.96008648,02FB,NA,65.25354323725392,Fair
455,44.57712664,-79.86026898,02ED,ON-02ED-02,42.13157653031108,Poor
456,44.57761089,-75.72888973,02MA,ON-02MA-01,50.88700764565078,Marginal
457,44.58559714,-75.69108773,02MA,ON-02MA-01,41.00841781451699,Poor
458,44.60431161,-76.40572864,02MA,ON-02MA-03,76.89102708263067,Fair
459,44.62385189,-80.87577098,02FB,NA,53.776323294205646,Marginal
460,44.64473576,-81.18539536,02FA,ON-02FA-01,53.792927900850806,Marginal
461,44.64546101,-79.63457136,02ED,ON-02ED-03,42.132785412810875,Poor
462,44.64988101,-79.90361398,02ED,ON-02ED-02,52.58513918442645,Marginal
463,44.65846939,-78.79674061,02HF,ON-02HF-03,42.21204204052411,Poor
464,44.66792451,-79.45662573,02ED,ON-02ED-03,42.04740576576743,Poor
465,44.67718051,-81.25546136,02FA,ON-02FA-01,53.8025157902455,Marginal
466,44.68728901,-79.79179673,02ED,NA,42.050979001164144,Poor
467,44.70729676,-79.64358186,02ED,ON-02ED-03,42.09586805507311,Poor
468,44.72517739,-78.24071848,02HH,ON-02HH-05,56.51764537637984,Marginal
469,44.72605614,-79.77889261,02ED,NA,42.0555832017663,Poor
470,44.72834351,-78.29610348,02HH,ON-02HH-05,NA,NA
471,44.73010676,-79.72941161,02ED,NA,42.12477570417926,Poor
472,44.73194951,-79.84641461,02ED,ON-02ED-02,41.51546449256812,Poor
473,44.74053601,-78.65936523,02HF,ON-02HF-02,42.25620463500364,Poor
474,44.75978089,-76.51957335,02LA,ON-02LA-06,53.805098537323545,Marginal
475,44.76173314,-79.95878136,02ED,NA,53.66878433514035,Marginal
476,44.76757014,-79.57837298,02ED,ON-02ED-03,42.0748251997802,Poor
477,44.77074214,-77.88164948,02HK,ON-02HK-04,65.35256520177828,Fair
478,44.77488689,-76.64032923,02KF,ON-02KF-07,41.13435005802753,Poor
479,44.77755439,-78.29348848,02HH,ON-02HH-05,NA,NA
480,44.77975064,-75.58635535,02LB,ON-02LB-10,39.62990268301801,Poor
481,44.80375139,-79.72022748,203,ON-02EC-01,53.75003192094102,Marginal
482,44.83937339,-77.92419136,02HK,ON-02HK-06,88.44340046724213,Good
483,44.85020114,-77.16923323,02KF,ON-02KF-08,40.980547218859456,Poor
484,44.86705326,-77.81662811,02HK,ON-02HK-12,NA,NA
485,44.88736514,-75.92729773,02LA,ON-02LA-03,53.75745750263981,Marginal
486,44.89281376,-76.19725198,02LA,ON-02LA-06,42.23045994336056,Poor
487,44.94763102,-76.41068235,02KF,ON-02KF-07,40.603155665069046,Poor
488,44.95113552,-75.81947835,02LA,ON-02LA-03,53.77741608376184,Marginal
489,44.96843477,-76.96597735,02KF,ON-02KF-10,39.76349195021968,Poor
490,44.97242914,-76.53897848,02KF,ON-02KF-05,40.924536658138514,Poor
491,45.00266564,-81.36527623,02FA,NA,NA,NA
492,45.01245302,-76.36411773,02KF,ON-02KF-06,41.56346128509097,Poor
493,45.02136639,-79.63250348,02EB,ON-02EB-03,NA,NA
494,45.02209389,-79.77733586,02EB,ON-02EB-03,NA,NA
495,45.02735664,-75.64159073,02LA,ON-02LA-08,42.133129407113415,Poor
496,45.03017452,-76.36449135,02KF,ON-02KF-06,76.87138243066079,Fair
497,45.03670989,-81.33586773,02FA,NA,NA,NA
498,45.06348389,-79.78656886,02EB,ON-02EB-01,100,Excellent
499,45.06724777,-81.40897948,02FA,NA,NA,NA
500,45.09994402,-74.67696085,02MC,ON-02MCA06,38.942416473168585,Poor
501,45.10123952,-75.22605685,02LB,ON-02LB-07,NA,NA
502,45.10188314,-75.22882773,02LB,ON-02LB-07,51.38951651555956,Marginal
503,45.10992464,-74.7730631,02MC,ON-02MCA06,41.32353772890184,Poor
504,45.14449477,-74.5776826,02MC,ON-02MCA06,49.99179992520022,Marginal
505,45.15010677,-74.73578523,02MC,ON-02MCA06,50.80466807553198,Marginal
506,45.16190239,-75.63389485,02LA,ON-02LA-02,42.01786132082567,Poor
507,45.18142302,-76.1253381,02KF,ON-02KF-03,40.95366605961254,Poor
508,45.22571902,-76.19830973,02KF,ON-02KF-03,76.8539791280601,Fair
509,45.22594902,-75.12532535,02LB,ON-02LB-14,NA,NA
510,45.24535502,-76.26013148,02KF,ON-02KF-11,37.55239285058061,Poor
511,45.24858439,-75.70465935,02LA,ON-02LA-01,41.94592162657909,Poor
512,45.24920927,-75.7908066,02LA,ON-02LA-07,41.19462217087352,Poor
513,45.26242627,-75.3436171,02LB,ON-02LB-08,39.36447877472685,Poor
514,45.26564252,-75.30843935,02LB,ON-02LB-08,45.523352819939454,Marginal
515,45.27319589,-74.49384723,02MC,ON-02MCA08,49.94235627151654,Marginal
516,45.28216877,-74.44978663,02MC,ON-02MCA08,40.274916133145126,Poor
517,45.30295964,-74.63752123,02MC,ON-02MCA07,51.47580389083622,Marginal
518,45.31270786,-74.6322657,02MC,ON-02MCA07,53.47380320428711,Marginal
519,45.31687502,-74.62654048,02MC,ON-02MCA07,52.417940011893045,Marginal
520,45.31764314,-74.60216635,02MC,ON-02MCA07,39.73422448334131,Poor
521,45.31853002,-75.0925301,02LB,ON-02LB-06,49.63759236569581,Marginal
522,45.32856752,-74.61790498,02MC,ON-02MCA07,40.66949365300079,Poor
523,45.33561552,-76.28698885,02KF,ON-02KF-03,41.49559797161806,Poor
524,45.35143727,-76.0550306,02KF,ON-02KF-02,48.1742195793926,Marginal
525,45.37069889,-75.69654048,02LA,ON-02LA-01,53.3067939560651,Marginal
526,45.37399664,-74.90711423,02LB,ON-02LB-12,49.57368108718547,Marginal
527,45.37543089,-74.94766473,02LB,ON-02LB-12,39.86728466143514,Poor
528,45.39163639,-74.9400351,02LB,ON-02LB-12,38.84144397658395,Poor
529,45.41750902,-76.1984511,02KF,ON-02KF-02,37.41697099847639,Poor
530,45.42055402,-75.0842491,02LB,ON-02LB-09,NA,NA
531,45.42325002,-76.25246835,02KF,ON-02KF-03,41.59392523595619,Poor
532,45.43451789,-76.34968485,02KE,ON-02KE-01,41.21953183095845,Poor
533,45.43743002,-75.67854073,02LA,ON-02LA-01,64.84911150430543,Marginal
534,45.44437452,-74.96079573,02LB,ON-02LB-12,NA,NA
535,45.44486302,-75.06108698,02LB,ON-02LB-05,42.105171953208895,Poor
536,45.47494827,-76.23814385,02KF,ON-02KF-01,41.33634590634801,Poor
537,45.51443139,-76.556703099999993,02KC,ON-02KC-04,41.28593976310675,Poor
538,45.54972877,-80.28442248,02EA,ON-02EA-01,NA,NA
539,45.55919927,-75.063322350000007,02LB,ON-02LB-05,49.554323759255965,Marginal
540,45.67238639,-80.48239711,02EA,ON-02EA-11,76.8712289636579,Fair
541,45.77458202,-80.49732198,02EA,ON-02EA-02,NA,NA
542,45.84866614,-79.37971423,02DD,ON-02DD-08,42.15868852479439,Poor
543,45.89303652,-80.56585273,02EA,ON-02DD-18,88.32131408051089,Good
544,45.99696577,-80.56646736,02DD,ON-02DD-01,NA,NA
545,46.01840702,-80.58313023,02DD,ON-02DD-03,100,Excellent
546,46.02056777,-80.57103311,02DD,ON-02DD-03,NA,NA
547,46.10402283,-79.52551726,02DD,ON-02DD-08,100,Excellent
548,46.19659489,-79.36637386,02DD,ON-02DD-14,53.113675457325485,Marginal
549,46.20464227,-82.07454886,02CE,ON-02CE-02,NA,NA
550,46.21116627,-82.51129198,02CD,ON-02CD-01,88.412629932355,Good
551,46.24331664,-79.42178548,02DD,ON-02DD-05,85.51091536565195,Good
552,46.24432727,-83.15458799,02CC,ON-02CC-01,NA,NA
553,46.26459514,-81.87393036,02CE,ON-02CE-02,NA,NA
554,46.26796089,-81.77917323,02CE,ON-02CE-02,100,Excellent
555,46.26982664,-79.14253073,02JE,ON-02JE-11,42.19817879285697,Poor
556,46.28670852,-78.90428511,02JE,ON-02JE-08,65.3154396363725,Fair
557,46.30044377,-79.46142336,02DD,ON-02DD-05,42.00668809137078,Poor
558,46.31859502,-78.70700473,02JE,ON-02JE-05,42.21158004881712,Poor
559,46.32851627,-79.50328061,02DD,ON-02DD-05,53.214753476347006,Marginal
560,46.33530414,-79.33667423,02JE,ON-02JE-20,76.55674843795539,Fair
561,46.36995002,-79.93497473,02DC,ON-02DC-01,NA,NA
562,46.37870502,-78.72895648,02JE,ON-02JE-01,42.237079616737255,Poor
563,46.39508052,-80.80042673,02DB,ON-02DB-02,42.23877955231775,Poor
564,46.42733327,-81.09777461,02CF,ON-02CF-02,40.4722733973823,Poor
565,46.43383014,-81.28167248,02CF,ON-02CF-02,42.1647965737975,Poor
566,46.47268839,-80.99619573,02CF,ON-02CF-02,41.82180230333391,Poor
567,46.50622927,-84.44987174,02CA,ON-02CAA05,NA,NA
568,46.52216677,-84.38080749,02CA,ON-02CAA05,NA,NA
569,46.523542140000004,-81.19623523,02CF,ON-02CF-03,53.73496761802375,Marginal
570,46.52989664,-80.74367511,02DB,ON-02DB-03,41.92831365945319,Poor
571,46.53756177,-81.26590261,02CF,ON-02CF-03,65.30593307892002,Fair
572,46.54620264,-84.21850599,02CA,ON-02CAA10,NA,NA
573,46.56565402,-84.27771561,02CA,ON-02CAA10,NA,NA
574,46.57112577,-81.31796423,02CF,ON-02CF-04,NA,NA
575,46.57238489,-84.32113511,02CA,ON-02CAA10,NA,NA
576,46.60479002,-81.38126998,02CF,ON-02CF-07,53.78008335549103,Marginal
577,46.60999802,-81.03282385,02CF,ON-02CF-03,100,Excellent
578,46.90332939,-80.83870886,02DA,ON-02DA-02,53.76281229075543,Marginal
579,47.23823652,-84.64523899,02BE,ON-02BE-01,100,Excellent
580,47.40701014,-79.60921823,02JE,ON-02JE-04,80.8510040630412,Good
581,47.42272752,-79.64102686,02JE,ON-02JE-04,81.44962101705761,Good
582,47.92257302,-84.80475174,02BD,ON-02BD-04,88.43940996854485,Good
583,47.99467289,-80.01802723,02JC,ON-02JC-03,88.24820190267098,Good
584,48.001,-124.001,NA,NA,NA,NA
585,48.10400927,-80.05572711,02JC,ON-02JC-03,NA,NA
586,48.20282302,-82.17203423,04LC,ON-04LC-01,68.63566566460032,Fair
587,48.23785999,-101.2854216,05ND,NA,NA,NA
588,48.28584,-123.2438,08HA,NA,46.58767547628917,Marginal
589,48.2869,-122.3397,NA,NA,NA,NA
590,48.32579589,-89.40438324,02AB,ON-02AB-03,64.85032316161133,Marginal
591,48.35,-123.7,08HA,BC_178,NA,NA
592,48.35,-123.36,08HA,NA,NA,NA
593,48.35,-123.35,08HA,NA,NA,NA
594,48.35863464,-89.28760749,02AB,ON-02AB-03,38.62987124293983,Poor
595,48.36295,-123.754,08HA,BC_178,NA,NA
596,48.3639,-123.5989,08HA,BC_178,NA,NA
597,48.3698,-123.6234,08HA,BC_178,NA,NA
598,48.37826,-123.7831,08HA,BC_178,NA,NA
599,48.3792,-123.7069,08HA,NA,NA,NA
600,48.38,-123.7783,08HA,BC_178,NA,NA
601,48.38122752,-89.35788387,02AB,ON-02AB-02,42.23816883134979,Poor
602,48.38284,-123.7063,08HA,BC_178,NA,NA
603,48.38338889,-89.30655556,02AB,ON-02AB-02,100,Excellent
604,48.3853,-123.7,08HA,BC_178,NA,NA
605,48.38573,-123.6988,08HA,BC_178,NA,NA
606,48.38732,-123.6848,08HA,BC_178,NA,NA
607,48.38753,-123.6854,08HA,BC_178,NA,NA
608,48.3876,-123.5759,08HA,BC_178,NA,NA
609,48.38889,-123.7056,08HA,BC_178,NA,NA
610,48.3893,-123.6327,08HA,BC_178,NA,NA
611,48.39,-123.7093,08HA,BC_178,NA,NA
612,48.39272,-123.7065,08HA,BC_178,NA,NA
613,48.39322,-123.7081,08HA,BC_178,NA,NA
614,48.394,-123.7678,08HA,BC_178,NA,NA
615,48.3942,-123.6306,08HA,BC_178,NA,NA
616,48.3944,-123.6611,08HA,BC_178,NA,NA
617,48.39469,-123.6186,08HA,BC_178,NA,NA
618,48.3953,-123.4894,08HA,BC_243,NA,NA
619,48.3972,-123.7236,08HA,BC_178,NA,NA
620,48.39965814,-89.24543749,02AB,ON-02AB-02,53.73777916562792,Marginal
621,48.40342,-123.7811,08HA,BC_178,NA,NA
622,48.4042,-123.7431,08HA,BC_178,NA,NA
623,48.4069,-123.7917,08HA,BC_178,NA,NA
624,48.40706,-123.6389,08HA,BC_178,NA,NA
625,48.4103,-123.4792,08HA,BC_243,NA,NA
626,48.4111,-123.7129,08HA,BC_178,NA,NA
627,48.4128,-123.5339,08HA,BC_243,NA,NA
628,48.41286,-123.7168,08HA,BC_178,NA,NA
629,48.41401,-123.7096,08HA,BC_178,NA,NA
630,48.41411,-123.7061,08HA,BC_178,NA,NA
631,48.4186,-123.7132,08HA,BC_178,NA,NA
632,48.4189,-123.4731,08HA,BC_243,NA,NA
633,48.4194,-123.7139,08HA,BC_178,NA,NA
634,48.4201,-123.5301,08HA,BC_243,NA,NA
635,48.4202,-123.5302,08HA,BC_243,NA,NA
636,48.4203,-123.5303,08HA,BC_243,NA,NA
637,48.4222,-123.5396,08HA,BC_243,NA,NA
638,48.4222,-123.5372,08HA,BC_243,NA,NA
639,48.4225,-124.0536,08HA,BC_178,NA,NA
640,48.4244,-123.7125,08HA,BC_178,NA,NA
641,48.4256,-123.4783,08HA,BC_243,NA,NA
642,48.4264,-123.5353,08HA,BC_243,NA,NA
643,48.4264,-123.475,08HA,BC_243,NA,NA
644,48.4267,-123.5378,08HA,BC_243,NA,NA
645,48.4272,-123.48,08HA,BC_243,NA,NA
646,48.4272,-123.4786,08HA,BC_243,NA,NA
647,48.4272,-123.4761,08HA,BC_243,NA,NA
648,48.43022,-123.7091,08HA,BC_178,NA,NA
649,48.4313,-123.7143,08HA,BC_178,NA,NA
650,48.43139,-123.4686,08HA,BC_243,NA,NA
651,48.4319,-123.4703,08HA,BC_243,NA,NA
652,48.43528,-123.5147,08HA,BC_243,NA,NA
653,48.4371,-123.7413,08HA,BC_178,NA,NA
654,48.4371,-123.5219,08HA,BC_243,NA,NA
655,48.4372,-123.5181,08HA,BC_243,NA,NA
656,48.4374,-123.5225,08HA,BC_243,NA,NA
657,48.4383,-123.4758,08HA,BC_243,NA,NA
658,48.43965452,-89.21410974,02AB,NA,50.552875707319465,Marginal
659,48.44,-123.46,08HA,BC_243,NA,NA
660,48.4403,-123.7181,08HA,BC_178,NA,NA
661,48.442,-123.4855,08HA,BC_243,NA,NA
662,48.442,-123.462,08HA,BC_243,NA,NA
663,48.4431,-123.4986,08HA,BC_243,NA,NA
664,48.44333,-123.4931,08HA,BC_243,NA,NA
665,48.4444,-123.5247,08HA,BC_243,NA,NA
666,48.4455,-123.5277,08HA,BC_243,NA,NA
667,48.4474,-123.524,08HA,BC_243,NA,NA
668,48.4478,-123.527,08HA,BC_243,NA,NA
669,48.4483,-123.5558,08HA,BC_243,NA,NA
670,48.4483,-123.5305,08HA,BC_243,NA,NA
671,48.4483,-123.5166,08HA,BC_243,NA,NA
672,48.4489,-123.5308,08HA,BC_243,NA,NA
673,48.4492,-123.5547,08HA,BC_243,NA,NA
674,48.45,-123.5272,08HA,BC_243,NA,NA
675,48.4511,-123.53,08HA,BC_243,NA,NA
676,48.4514,-123.5322,08HA,BC_243,NA,NA
677,48.4528,-123.5667,08HA,BC_243,NA,NA
678,48.45639,-123.4011,08HA,BC_243,NA,NA
679,48.4583,-123.5528,08HA,BC_243,NA,NA
680,48.4583,-123.5111,08HA,BC_243,NA,NA
681,48.4587,-123.5125,08HA,BC_243,NA,NA
682,48.4592,-123.512,08HA,BC_243,NA,NA
683,48.4592,-123.3942,08HA,BC_243,NA,NA
684,48.4617,-123.4494,08HA,BC_243,NA,NA
685,48.4625,-123.3769,08HA,BC_243,NA,NA
686,48.4633,-123.3711,08HA,BC_243,NA,NA
687,48.4636,-123.5817,08HA,BC_243,NA,NA
688,48.46389,-123.3656,08HA,BC_243,NA,NA
689,48.4639,-123.3719,08HA,BC_243,NA,NA
690,48.4639,-123.3703,08HA,BC_243,NA,NA
691,48.466389,-123.400833,08HA,BC_243,NA,NA
692,48.46639,-123.5139,08HA,BC_243,NA,NA
693,48.467222,-123.514722,08HA,BC_243,NA,NA
694,48.4674,-123.4691,08HA,BC_243,NA,NA
695,48.4675,-123.4014,08HA,BC_243,NA,NA
696,48.4678,-123.4686,08HA,BC_243,NA,NA
697,48.46806,-123.5139,08HA,BC_243,NA,NA
698,48.46815,-123.5205,08HA,BC_243,NA,NA
699,48.4737,-123.5072,08HA,BC_243,NA,NA
700,48.47479377,-81.35320186,04LA,ON-04LA-01,53.69198095411062,Marginal
701,48.4758,-123.4792,08HA,BC_243,NA,NA
702,48.48242452,-81.22226798,04MD,ON-04MD-08,41.79419839862511,Poor
703,48.48247952,-89.18801899,02AB,ON-02AB-01,53.77561644268901,Marginal
704,48.4833,-123.3607,08HA,BC_243,NA,NA
705,48.48335,-123.5655,08HA,BC_243,NA,NA
706,48.4877,-123.5071,08HA,BC_243,NA,NA
707,48.4878,-123.5067,08HA,BC_243,NA,NA
708,48.4881,-123.5078,08HA,BC_243,NA,NA
709,48.4883,-123.5076,08HA,BC_243,NA,NA
710,48.4888,-123.5068,08HA,BC_243,NA,NA
711,48.4889,-123.5069,08HA,BC_243,NA,NA
712,48.4889,-123.5053,08HA,BC_243,NA,NA
713,48.4894,-123.5056,08HA,BC_243,NA,NA
714,48.4931,-123.7097,08HA,BC_178,NA,NA
715,48.49387352,-81.36039561,04LA,ON-04LA-01,65.32432176745598,Fair
716,48.49403,-123.5717,08HA,BC_243,NA,NA
717,48.49504452,-81.17503686,04MD,ON-04MD-08,84.05812001073191,Good
718,48.4967,-123.4522,08HA,BC_243,NA,NA
719,48.4981,-123.9925,08HA,BC_178,NA,NA
720,48.49988,-123.3954,08HA,BC_243,NA,NA
721,48.5,-124,08HA,BC_178,NA,NA
722,48.5017,-123.6703,08HA,BC_178,NA,NA
723,48.5017,-123.6183,08HA,BC_243,NA,NA
724,48.5033,-123.9417,08HA,BC_178,NA,NA
725,48.50391,-123.8979,08HA,BC_178,NA,NA
726,48.5054,-123.3967,08HA,BC_243,NA,NA
727,48.5064,-123.445,08HA,BC_243,NA,NA
728,48.5064,-123.4403,08HA,BC_243,NA,NA
729,48.5064,-123.4389,08HA,BC_243,NA,NA
730,48.5081,-123.3936,08HA,BC_243,NA,NA
731,48.5082,-123.3936,08HA,BC_243,NA,NA
732,48.5089,-123.4636,08HA,BC_243,NA,NA
733,48.5094,-123.4642,08HA,BC_243,NA,NA
734,48.51182,-123.6818,08HA,BC_178,NA,NA
735,48.5119,-123.4469,08HA,BC_243,NA,NA
736,48.51205,-123.5046,08HA,BC_243,NA,NA
737,48.51211,-123.5325,08HA,BC_243,NA,NA
738,48.5131,-123.4367,08HA,BC_243,NA,NA
739,48.51315,-123.3875,08HA,BC_243,NA,NA
740,48.5139,-123.3933,08HA,BC_243,NA,NA
741,48.5144,-123.4461,08HA,BC_243,NA,NA
742,48.515,-123.4414,08HA,BC_243,NA,NA
743,48.5158,-123.4444,08HA,BC_243,NA,NA
744,48.5169,-123.4344,08HA,BC_243,NA,NA
745,48.5175,-123.4325,08HA,BC_243,NA,NA
746,48.5181,-123.6197,08HA,BC_243,NA,NA
747,48.5181,-123.4855,08HA,BC_243,NA,NA
748,48.5183,-123.4838,08HA,BC_243,NA,NA
749,48.5183,-123.4392,08HA,BC_243,NA,NA
750,48.51832,-123.4843,08HA,BC_243,NA,NA
751,48.5184,-123.4832,08HA,BC_243,NA,NA
752,48.5186,-123.4842,08HA,BC_243,NA,NA
753,48.5188,-123.4847,08HA,BC_243,NA,NA
754,48.5189,-123.4422,08HA,BC_243,NA,NA
755,48.519,-123.4842,08HA,BC_243,NA,NA
756,48.5192,-123.484,08HA,BC_243,NA,NA
757,48.5194,-123.7097,08HA,BC_178,NA,NA
758,48.52026,-123.4462,08HA,BC_243,NA,NA
759,48.5203,-123.4422,08HA,BC_243,NA,NA
