NPRI_Site_ID,Substance_Name,release_type,Reporting_Year
99,Carbon monoxide,Releases to Air,2021
99,Chromium (and its compounds),Releases to Air,2021
99,Chromium (and its compounds),Releases to Water Bodies,2021
99,Cobalt (and its compounds),Releases to Air,2021
99,Cobalt (and its compounds),Releases to Water Bodies,2021
99,Cobalt (and its compounds),Sum of release to all media (<1tonne),2015
99,Copper (and its compounds),Releases to Air,2021
99,Copper (and its compounds),Releases to Water Bodies,2021
99,Copper (and its compounds),Sum of release to all media (<1tonne),2016
99,Cyanides (ionic),Releases to Water Bodies,2021
99,Cyanides (ionic),Sum of release to all media (<1tonne),2018
99,Hydrochloric acid,Releases to Air,2021
99,Hydrochloric acid,Sum of release to all media (<1tonne),2000
99,Lead (and its compounds),Releases to Air,2021
99,Lead (and its compounds),Releases to Water Bodies,2021
99,Lead (and its compounds),Sum of release to all media (<1tonne),2000
99,Manganese (and its compounds),Releases to Air,2021
99,Manganese (and its compounds),Releases to Water Bodies,2021
99,Manganese (and its compounds),Sum of release to all media (<1tonne),2014
99,Mercury (and its compounds),Releases to Air,2016
99,Mercury (and its compounds),Releases to Water Bodies,2021
99,Nickel (and its compounds),Releases to Air,2021
99,Nickel (and its compounds),Releases to Water Bodies,2021
99,Nickel (and its compounds),Sum of release to all media (<1tonne),2015
99,Nitrate ion in solution at pH >= 6.0,Releases to Water Bodies,2021
99,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
99,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
99,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
99,Selenium (and its compounds),Releases to Air,2021
99,Selenium (and its compounds),Releases to Water Bodies,2021
99,Sulphur dioxide,Releases to Air,2014
99,Sulphuric acid,Sum of release to all media (<1tonne),2019
99,Total particulate matter,Releases to Air,2021
99,Vanadium (and its compounds),Releases to Air,2021
99,Vanadium (except when in an alloy) and its compounds,Releases to Air,2017
99,Zinc (and its compounds),Releases to Air,2021
99,Zinc (and its compounds),Releases to Water Bodies,2021
99,Zinc (and its compounds),Sum of release to all media (<1tonne),2015
100,Phosphoric acid,Sum of release to all media (<1tonne),1999
105,Ammonia (total),Releases to Air,1995
105,Ammonia (total),Sum of release to all media (<1tonne),2013
105,Carbon monoxide,Releases to Air,2013
105,Ethyl acrylate,Releases to Land,2013
105,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2012
105,Styrene,Sum of release to all media (<1tonne),2013
105,Sulphur dioxide,Releases to Air,2021
105,Sulphuric acid,Sum of release to all media (<1tonne),2013
105,Total particulate matter,Releases to Air,2013
105,Volatile Organic Compounds (VOCs),Releases to Air,2012
106,"1,2,4-Trimethylbenzene",Releases to Air,2005
106,Benzene,Releases to Air,2021
106,Benzene,Sum of release to all media (<1tonne),2017
106,Carbon monoxide,Releases to Air,2021
106,Cyclohexane,Releases to Air,2014
106,Cyclohexane,Sum of release to all media (<1tonne),2017
106,Ethylbenzene,Releases to Air,2010
106,Ethylbenzene,Sum of release to all media (<1tonne),2017
106,Ethylene glycol,Releases to Air,1999
106,Ethylene glycol,Sum of release to all media (<1tonne),2019
106,Hydrogen sulphide,Releases to Air,2021
106,Hydrogen sulphide,Sum of release to all media (<1tonne),2018
106,Methanol,Releases to Air,2010
106,Methanol,Sum of release to all media (<1tonne),2013
106,n-Hexane,Releases to Air,2021
106,n-Hexane,Sum of release to all media (<1tonne),2017
106,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
106,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
106,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
106,Toluene,Releases to Air,2021
106,Toluene,Sum of release to all media (<1tonne),2017
106,Total reduced sulphur (expressed as hydrogen sulphide),Releases to Air,2021
106,Total reduced sulphur (expressed as hydrogen sulphide),Sum of release to all media (<1tonne),2015
106,Volatile Organic Compounds (VOCs),Releases to Air,2021
106,Xylene (all isomers),Releases to Air,2021
106,Xylene (all isomers),Sum of release to all media (<1tonne),2017
106,Xylene (mixed isomers),Releases to Air,1996
106,Xylene (mixed isomers),Sum of release to all media (<1tonne),1999
108,Ammonia (total),Releases to Air,2005
108,Ammonia (total),Releases to Water Bodies,2005
108,Arsenic (and its compounds),Releases to Air,2005
108,Arsenic (and its compounds),Releases to Water Bodies,2005
108,Chromium (and its compounds),Releases to Air,2005
108,Chromium (and its compounds),Releases to Water Bodies,2000
108,Chromium (and its compounds),Sum of release to all media (<1tonne),2002
108,Copper (and its compounds),Releases to Air,2001
108,Copper (and its compounds),Releases to Water Bodies,2001
108,Copper (and its compounds),Sum of release to all media (<1tonne),2002
108,Cyanides (ionic),Releases to Air,2005
108,Cyanides (ionic),Releases to Water Bodies,2005
108,Cyanides (ionic),Sum of release to all media (<1tonne),2001
108,Hydrogen cyanide,Releases to Air,2002
108,Mercury (and its compounds),Releases to Air,2005
108,Mercury (and its compounds),Releases to Water Bodies,2005
108,Nickel (and its compounds),Releases to Air,2002
108,Nickel (and its compounds),Releases to Water Bodies,2002
108,Nitrate ion in solution at pH >= 6.0,Releases to Water Bodies,2005
108,Nitric acid,Releases to Air,2004
108,Nitric acid,Releases to Water Bodies,2004
108,Nitric acid,Sum of release to all media (<1tonne),2002
108,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2005
108,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2005
108,Propylene,Releases to Air,2004
108,Sulphur dioxide,Releases to Air,2005
108,Total particulate matter,Releases to Air,2005
108,Volatile Organic Compounds (VOCs),Releases to Air,2005
108,Zinc (and its compounds),Releases to Air,2002
108,Zinc (and its compounds),Releases to Water Bodies,2002
109,Nitric acid,Releases to Air,2014
109,Nitric acid,Sum of release to all media (<1tonne),2021
109,Phosphoric acid,Sum of release to all media (<1tonne),1994
109,Phosphorus (total),Releases to Air,2011
109,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2006
109,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2006
109,Sulphuric acid,Releases to Air,2017
109,Sulphuric acid,Sum of release to all media (<1tonne),2021
110,Styrene,Releases to Air,1993
111,Acetonitrile,Releases to Air,2021
111,Acetonitrile,Sum of release to all media (<1tonne),2013
111,Carbon monoxide,Releases to Air,2005
111,Lithium carbonate,Releases to Air,2016
111,Lithium carbonate,Sum of release to all media (<1tonne),2008
111,Methanol,Releases to Air,2021
111,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2005
111,Volatile Organic Compounds (VOCs),Releases to Air,2021
112,Methylenebis(phenylisocyanate),Sum of release to all media (<1tonne),1997
113,2-Methoxyethanol,Releases to Air,1994
113,Ammonia (total),Releases to Air,1998
113,Xylene (mixed isomers),Releases to Air,1998
116,Methanol,Releases to Air,2012
116,Methanol,Sum of release to all media (<1tonne),2002
116,Methyl methacrylate,Releases to Air,2012
116,Methyl methacrylate,Sum of release to all media (<1tonne),2002
116,Styrene,Releases to Air,2012
116,Styrene,Sum of release to all media (<1tonne),2002
117,"1,2,4-Trimethylbenzene",Releases to Air,2006
117,2-Butoxyethanol,Releases to Air,2006
117,Cadmium (and its compounds),Releases to Air,2002
117,Chromium (and its compounds),Releases to Air,2009
117,Cobalt (and its compounds),Releases to Air,2002
117,Copper (and its compounds),Releases to Air,2007
117,Dichloromethane,Releases to Air,2006
117,Ethylbenzene,Releases to Air,2008
117,Hexavalent chromium (and its compounds),Releases to Air,2008
117,Isopropyl alcohol,Releases to Air,2007
117,Lead (and its compounds),Releases to Air,2007
117,Manganese (and its compounds),Releases to Air,2009
117,Methyl ethyl ketone,Releases to Air,2007
117,Methyl isobutyl ketone,Releases to Air,2007
117,Nickel (and its compounds),Releases to Air,2007
117,Vanadium (except when in an alloy) and its compounds,Releases to Air,2003
117,Xylene (all isomers),Releases to Air,2009
117,Xylene (mixed isomers),Releases to Air,1999
117,Zinc (and its compounds),Releases to Air,2002
120,2-Butoxyethanol,Sum of release to all media (<1tonne),2001
120,Ammonium nitrate (solution),Sum of release to all media (<1tonne),1994
120,Bis(2-ethylhexyl) adipate,Releases to Air,2009
120,Bis(2-ethylhexyl) adipate,Releases to Water Bodies,2009
120,Bis(2-ethylhexyl) adipate,Sum of release to all media (<1tonne),2005
120,Carbon monoxide,Releases to Air,2010
120,"Cresol (all isomers, and their salts)",Releases to Air,2003
120,"Cresol (all isomers, and their salts)",Sum of release to all media (<1tonne),2009
120,Cumene hydroperoxide,Releases to Air,2010
120,Cumene hydroperoxide,Sum of release to all media (<1tonne),2011
120,Dicyclopentadiene,Releases to Air,2003
120,Dicyclopentadiene,Sum of release to all media (<1tonne),2011
120,Ethylene glycol,Releases to Air,2021
120,Ethylene glycol,Sum of release to all media (<1tonne),2011
120,Formaldehyde,Sum of release to all media (<1tonne),2001
120,i-Butyl alcohol,Releases to Air,2021
120,Isopropyl alcohol,Releases to Air,2021
120,Isopropyl alcohol,Sum of release to all media (<1tonne),2011
120,Maleic anhydride,Releases to Air,2003
120,Maleic anhydride,Sum of release to all media (<1tonne),2011
120,Methanol,Releases to Air,2021
120,Methanol,Sum of release to all media (<1tonne),2011
120,Methyl ethyl ketone,Releases to Air,2021
120,Methyl ethyl ketone,Sum of release to all media (<1tonne),2001
120,Methyl isobutyl ketone,Releases to Air,2021
120,Methyl isobutyl ketone,Sum of release to all media (<1tonne),2001
120,Methyl methacrylate,Releases to Air,2003
120,Methyl methacrylate,Sum of release to all media (<1tonne),2011
120,Methylenebis(phenylisocyanate),Releases to Air,2003
120,Methylenebis(phenylisocyanate),Sum of release to all media (<1tonne),2010
120,n-Butyl alcohol,Releases to Air,2021
120,n-Butyl alcohol,Sum of release to all media (<1tonne),2011
120,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2010
120,o-Cresol (and its salts),Sum of release to all media (<1tonne),2000
120,Phenol (and its salts),Releases to Air,2009
120,Phenol (and its salts),Sum of release to all media (<1tonne),2005
120,Phthalic anhydride,Releases to Air,2003
120,Phthalic anhydride,Sum of release to all media (<1tonne),2011
120,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2010
120,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2009
120,Polymeric diphenylmethane diisocyanate,Releases to Air,2003
120,Polymeric diphenylmethane diisocyanate,Releases to Land,2000
120,Polymeric diphenylmethane diisocyanate,Sum of release to all media (<1tonne),2011
120,Styrene,Releases to Air,2021
120,Styrene,Sum of release to all media (<1tonne),2011
120,Sulphur dioxide,Releases to Air,2010
120,Toluene,Releases to Air,2021
120,Toluene,Sum of release to all media (<1tonne),2011
120,Toluenediisocyanate (mixed isomers),Releases to Air,2003
120,Toluenediisocyanate (mixed isomers),Sum of release to all media (<1tonne),2011
120,Total particulate matter,Releases to Air,2010
120,Triethylamine,Releases to Air,2021
120,Volatile Organic Compounds (VOCs),Releases to Air,2010
120,Xylene (all isomers),Releases to Air,2021
120,Xylene (all isomers),Sum of release to all media (<1tonne),2011
120,Xylene (mixed isomers),Releases to Air,1998
120,Xylene (mixed isomers),Sum of release to all media (<1tonne),1999
123,Nitric acid,Sum of release to all media (<1tonne),2001
123,Trichloroethylene,Releases to Air,2008
123,Volatile Organic Compounds (VOCs),Releases to Air,2021
125,Ammonia (total),Sum of release to all media (<1tonne),2014
125,Benzo[a]pyrene,Releases to Air,2021
125,Carbon monoxide,Releases to Air,2021
125,Dioxins and furans - total,Releases to Air,2021
125,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
125,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
125,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
125,Sulphuric acid,Sum of release to all media (<1tonne),2010
125,Volatile Organic Compounds (VOCs),Releases to Air,2009
126,Carbon monoxide,Releases to Air,2021
126,Chlorine,Releases to Water Bodies,1997
126,Chlorine,Sum of release to all media (<1tonne),1996
126,Ethylene,Releases to Air,2021
126,Ethylene glycol,Releases to Air,2019
126,Ethylene glycol,Releases to Land,2019
126,Ethylene glycol,Releases to Water Bodies,1998
126,Ethylene glycol,Sum of release to all media (<1tonne),2018
126,HCFC-22,Sum of release to all media (<1tonne),2018
126,Mercury (and its compounds),Releases to Land,2000
126,Methanol,Sum of release to all media (<1tonne),1996
126,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
126,"PAHs, total unspeciated",Releases to Air,2021
126,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
126,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
126,Propylene,Releases to Air,2021
126,Propylene,Sum of release to all media (<1tonne),2017
126,Sulphur dioxide,Releases to Air,2021
126,Total particulate matter,Releases to Air,2021
126,Vinyl acetate,Releases to Air,2021
126,Vinyl acetate,Releases to Land,2021
126,Volatile Organic Compounds (VOCs),Releases to Air,2021
135,Isopropyl alcohol,Releases to Air,2000
135,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2011
135,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2009
135,Total particulate matter,Releases to Air,2009
135,Trichloroethylene,Releases to Air,2003
135,Volatile Organic Compounds (VOCs),Releases to Air,2013
136,Carbon monoxide,Releases to Air,2002
136,Methanol,Sum of release to all media (<1tonne),2010
136,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2002
136,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2002
136,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2002
136,Sulphur dioxide,Releases to Air,2002
136,Total particulate matter,Releases to Air,2002
136,Volatile Organic Compounds (VOCs),Releases to Air,2002
139,2-Butoxyethanol,Releases to Air,2015
139,Ethylbenzene,Releases to Air,2001
139,Hexavalent chromium (and its compounds),Releases to Air,2004
139,Hydrochloric acid,Releases to Air,2006
139,Hydrochloric acid,Sum of release to all media (<1tonne),2004
139,Methanol,Releases to Air,2003
139,Methyl ethyl ketone,Releases to Air,2015
139,Methyl isobutyl ketone,Releases to Air,2003
139,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2015
139,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2015
139,Sulphuric acid,Releases to Air,2008
139,Sulphuric acid,Sum of release to all media (<1tonne),2006
139,Toluene,Releases to Air,2003
139,Volatile Organic Compounds (VOCs),Releases to Air,2015
139,Xylene (all isomers),Releases to Air,2013
139,Xylene (mixed isomers),Releases to Air,1999
144,Hexavalent chromium (and its compounds),Releases to Air,2007
144,Hexavalent chromium (and its compounds),Releases to Water Bodies,2003
144,Toluene,Releases to Air,1999
144,Trichloroethylene,Releases to Air,1994
144,Volatile Organic Compounds (VOCs),Releases to Air,2021
144,Xylene (mixed isomers),Releases to Air,1999
147,Ammonia (total),Releases to Water Bodies,1997
147,Copper (and its compounds),Releases to Water Bodies,1997
147,Cyanides (ionic),Releases to Water Bodies,1997
147,Cyanides (ionic),Sum of release to all media (<1tonne),1996
147,Lead (and its compounds),Releases to Water Bodies,1997
147,Lead (and its compounds),Sum of release to all media (<1tonne),1996
147,Nitric acid,Sum of release to all media (<1tonne),1996
147,Sulphuric acid,Sum of release to all media (<1tonne),1996
151,"1,2,4-Trimethylbenzene",Releases to Air,2005
151,Cadmium (and its compounds),Releases to Air,2007
151,Carbon monoxide,Releases to Air,2002
151,Chromium (and its compounds),Releases to Air,2010
151,Chromium (and its compounds),Sum of release to all media (<1tonne),2021
151,Copper (and its compounds),Sum of release to all media (<1tonne),2017
151,Isopropyl alcohol,Releases to Air,2005
151,Lead (and its compounds),Releases to Air,2007
151,Manganese (and its compounds),Releases to Air,2010
151,Methanol,Releases to Air,2008
151,n-Hexane,Releases to Air,2005
151,Nickel (and its compounds),Releases to Air,2010
151,Nickel (and its compounds),Sum of release to all media (<1tonne),2021
151,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2002
151,Phenol (and its salts),Releases to Air,2002
151,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
151,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
151,Sulphur dioxide,Releases to Air,2002
151,Total particulate matter,Releases to Air,2007
151,Volatile Organic Compounds (VOCs),Releases to Air,2020
